group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
attention/prefill_throughput,seq_len,64,64,elements,69226111.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,65012432.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,52441544.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,65870554.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,74681967.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,56828154.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,56954638.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,54868234.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,54572054.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,59428800.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,54299429.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,61744603.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,54195583.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,52776313.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,65965200.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,47254198.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,50863664.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,55065288.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,51432829.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,47397565.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,58753298.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,52860659.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,56792734.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,49542202.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,48802825.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,46794967.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,41797139.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,47993213.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,95326152.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,81161039.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,45962317.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,47049474.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,42062686.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,46527359.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,45955844.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,49276615.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,54943308.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,67590306.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,60451448.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,52196830.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,51151307.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,58276321.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,54323534.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,61104494.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,54187483.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,46645718.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,52244321.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,60080420.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,50257549.0,ns,1
attention/prefill_throughput,seq_len,64,64,elements,51513650.0,ns,1
