group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
attention/prefill_throughput,seq_len,128,128,elements,111596402.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,82751458.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,95147235.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,82403656.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,86889174.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,95266682.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,109186896.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,110236646.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,119298551.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,103165536.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,111064908.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,109351655.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,118112125.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,102814338.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,98389056.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,111490977.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,110018134.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,83805252.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,104221653.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,111721978.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,109238140.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,89894271.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,90945076.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,102246584.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,114218051.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,113732592.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,118839544.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,94604155.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,98768115.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,96355218.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,111383784.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,97844241.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,108097290.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,105209548.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,98210061.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,122837421.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,115477038.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,119065402.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,108850708.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,104438257.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,110600525.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,79168868.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,103438789.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,123438980.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,105579320.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,97538813.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,101831086.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,100465618.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,95402291.0,ns,1
attention/prefill_throughput,seq_len,128,128,elements,110243835.0,ns,1
