group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
attention/prefill_throughput,seq_len,32,32,elements,71246669.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28871194.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,31242751.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,31113525.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,26682506.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,21297968.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,20657178.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28426258.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,19773289.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,29047191.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,27896790.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,25571106.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,26645609.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28026070.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,26610629.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28868017.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,39959320.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,37734362.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,33572924.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,35685416.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,40506379.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,44936865.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,38909752.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,38192400.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28616547.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28560683.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,22719124.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28947009.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,35872541.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,34203650.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,31725623.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28423492.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,22678758.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,29323817.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,41357596.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,28688038.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,29660679.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,23437238.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,26355776.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,33063903.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,32585450.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,39891844.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,38742378.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,36989756.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,43216009.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,47575429.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,37769558.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,41141075.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,30759599.0,ns,1
attention/prefill_throughput,seq_len,32,32,elements,36387874.0,ns,1
