group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
attention/prefill_throughput,seq_len,256,256,elements,262342174.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,244428015.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,257043282.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,209652524.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,253356937.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,250383092.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,226388438.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,235061597.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,219463675.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,231579411.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,214024946.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,203295180.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,255927908.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,220777125.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,231503039.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,242269705.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,234523925.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,245679268.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,239629800.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,222080662.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,254538297.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,236616203.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,275542390.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,243826593.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,236587229.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,252780456.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,243554347.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,258051281.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,251208194.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,292572952.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,252636163.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,220367035.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,240816976.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,231342363.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,240026526.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,265685673.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,231071503.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,238596724.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,256129996.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,222279158.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,231700461.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,218004002.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,224861537.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,241857941.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,229013546.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,225335739.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,255272721.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,235401836.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,216144189.0,ns,1
attention/prefill_throughput,seq_len,256,256,elements,224859619.0,ns,1
