group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
attention/prefill_throughput,seq_len,2048,2048,elements,4833395402.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,5080855633.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4763847351.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4693361222.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4889192976.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4498386226.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4237542586.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4349693981.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4317136414.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4408898604.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4712903021.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4376367238.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4508761689.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,5177553614.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,6054932419.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4940902295.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4523176174.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,5030684313.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4468507378.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4443214324.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4447053471.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4482727620.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4564441458.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4472231578.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4598150595.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4271943237.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4118432161.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4461155065.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4187221149.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4099331900.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4371578915.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4248491266.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4130036853.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4144734702.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4267553478.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4314094039.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4381481480.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4343818366.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4338692027.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4319894588.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4388164774.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4455622478.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4388523227.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4648674118.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4530942845.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4655501575.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,4310648775.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,3897228747.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,3987144415.0,ns,1
attention/prefill_throughput,seq_len,2048,2048,elements,3930078609.0,ns,1
