group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
attention/decode_throughput,kv_cache_len,64,1,elements,43578807.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,50847372.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,38997696.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,39259434.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,44575162.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,43711540.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,38199018.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,40273728.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,43155107.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,44924003.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42092722.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,38641467.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41323973.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,45378364.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,40149641.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42391038.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42355370.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,38444323.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42295778.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,37639229.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41788695.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,48514866.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41746876.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,37385850.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41355510.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41722873.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,38835689.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42060297.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41091602.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,37512496.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42660416.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,39566968.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42810243.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,51150469.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,39220996.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,43158131.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42995440.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,40292652.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,39869954.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,39770389.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,37357603.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41526962.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,40531696.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42042263.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,39476387.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,43381130.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,40193022.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,42891499.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,41279090.0,ns,7
attention/decode_throughput,kv_cache_len,64,1,elements,46252188.0,ns,7
